   1.7700195e-03  -4.1460530e-04  -5.4931641e-04  -5.0092204e-04  -3.0517578e-04  -5.0092204e-04  -5.4931641e-04  -4.1460530e-04
  -4.1503906e-03   4.7997809e-04   7.3242188e-04  -2.9687262e-04   1.3427734e-03  -2.9687262e-04   7.3242188e-04   4.7997809e-04
   1.3427734e-02   1.0355830e-04  -2.7465820e-04   7.5093389e-04   5.4931641e-04   7.5093389e-04  -2.7465820e-04   1.0355830e-04
  -1.5441895e-02  -8.3788587e-04   5.4931641e-04   7.1581556e-04  -1.0375977e-03   7.1581556e-04   5.4931641e-04  -8.3788587e-04
   1.7791748e-02   1.8834146e-04   1.1291504e-03   3.6097495e-04  -1.5258789e-04   3.6097495e-04   1.1291504e-03   1.8834146e-04
  -6.5307617e-03  -1.5258789e-04   3.6621094e-04  -1.5258789e-04  -4.2724609e-04  -1.5258789e-04   3.6621094e-04  -1.5258789e-04
  -2.3193359e-03  -1.0572711e-04   2.7465820e-04  -3.2151898e-04   6.7138672e-04  -3.2151898e-04   2.7465820e-04  -1.0572711e-04
  -5.4931641e-04  -8.6930180e-04  -5.4931641e-04  -3.5140133e-04  -1.0375977e-03  -3.5140133e-04  -5.4931641e-04  -8.6930180e-04
  -1.0284424e-02  -5.5799168e-05   7.6293945e-04   1.1683432e-04   5.7983398e-04   1.1683432e-04   7.6293945e-04  -5.5799168e-05
  -1.4648438e-03   2.9533904e-04   3.3569336e-04  -7.8362029e-04  -6.7138672e-04  -7.8362029e-04   3.3569336e-04   2.9533904e-04
   7.8125000e-03  -4.3376350e-06   5.4931641e-04   8.5882982e-04   1.2207031e-04   8.5882982e-04   5.4931641e-04  -4.3376350e-06
   1.3214111e-02   8.3512696e-05  -1.2207031e-04   1.0761553e-03  -8.8500977e-04   1.0761553e-03  -1.2207031e-04   8.3512696e-05
  -7.1105957e-03  -6.8096034e-04  -8.2397461e-04   9.5736236e-06   1.0681152e-03   9.5736236e-06  -8.2397461e-04  -6.8096034e-04
   1.1981201e-01   1.2016213e-02   1.8310547e-04   1.9081854e-04   1.8920898e-03   1.9081854e-04   1.8310547e-04   1.2016213e-02
   1.1135864e-01   1.1009798e-01   8.3343506e-02   8.1613450e-02   8.1207275e-02   8.1613450e-02   8.3343506e-02   1.1009798e-01
  -2.6184082e-02   6.1710121e-03  -4.4250488e-03  -5.4385902e-03  -6.4697266e-03  -5.4385902e-03  -4.4250488e-03   6.1710121e-03
  -7.2753906e-02   1.1212964e-02   8.2397461e-03   8.6234617e-03   7.0800781e-03   8.6234617e-03   8.2397461e-03   1.1212964e-02
   1.3836670e-01   7.2395145e-02   8.2122803e-02   8.2451046e-02   8.1054688e-02   8.2451046e-02   8.2122803e-02   7.2395145e-02
  -2.9876709e-02   5.7089559e-03   5.9509277e-03   5.2773722e-03   5.2795410e-03   5.2773722e-03   5.9509277e-03   5.7089559e-03
  -1.6189575e-01  -1.2410663e-02  -4.7607422e-03  -5.2895319e-03  -4.8522949e-03  -5.2895319e-03  -4.7607422e-03  -1.2410663e-02
   3.1860352e-01   5.7712116e-02   6.8115234e-02   7.0400677e-02   7.1411133e-02   7.0400677e-02   6.8115234e-02   5.7712116e-02
  -1.7913818e-02   1.2922584e-02   9.9487305e-03   9.5993890e-03   9.6130371e-03   9.5993890e-03   9.9487305e-03   1.2922584e-02
  -9.8236084e-02  -1.4736288e-02  -1.5686035e-02  -1.4865763e-02  -1.5045166e-02  -1.4865763e-02  -1.5686035e-02  -1.4736288e-02
   3.6721802e-01   2.8503508e-02   4.5257568e-02   4.9133210e-02   4.8614502e-02   4.9133210e-02   4.5257568e-02   2.8503508e-02
   5.1879883e-04   1.5731998e-02   1.4282227e-02   1.4480405e-02   1.4495850e-02   1.4480405e-02   1.4282227e-02   1.5731998e-02
  -1.5917969e-01  -2.6278811e-02  -2.1881104e-02  -2.2610349e-02  -2.1545410e-02  -2.2610349e-02  -2.1881104e-02  -2.6278811e-02
   1.2792969e-01  -7.4268189e-02  -2.2125244e-02  -2.1312866e-02  -2.1667480e-02  -2.1312866e-02  -2.2125244e-02  -7.4268189e-02
  -1.5615845e-01   4.5987622e-02   2.9174805e-02   3.0062183e-02   2.9937744e-02   3.0062183e-02   2.9174805e-02   4.5987622e-02
   6.9525146e-01  -5.8276151e-02  -5.2856445e-02  -4.9817110e-02  -5.0109863e-02  -4.9817110e-02  -5.2856445e-02  -5.8276151e-02
  -2.0678711e-01   3.1673390e-02   2.1759033e-02   2.5760692e-02   2.3742676e-02   2.5760692e-02   2.1759033e-02   3.1673390e-02
   3.3743286e-01  -2.6604468e-02  -6.7138672e-03  -5.5000239e-03  -4.9133301e-03  -5.5000239e-03  -6.7138672e-03  -2.6604468e-02
   3.0792236e-02  -7.8922838e-04   1.2817383e-03   2.6202831e-03   1.8005371e-03   2.6202831e-03   1.2817383e-03  -7.8922838e-04
  -4.3121338e-02  -9.9358266e-03  -8.4838867e-03  -8.2526500e-03  -6.8054199e-03  -8.2526500e-03  -8.4838867e-03  -9.9358266e-03
  -1.0662842e-01   1.7742482e-03   6.0119629e-03   5.1837596e-03   5.2490234e-03   5.1837596e-03   6.0119629e-03   1.7742482e-03
   3.6096191e-01  -1.6510972e-02  -3.9672852e-03  -2.9592429e-03  -1.5869141e-03  -2.9592429e-03  -3.9672852e-03  -1.6510972e-02
  -2.0208740e-01  -1.4458081e-02  -2.0385742e-02  -2.0759204e-02  -2.1667480e-02  -2.0759204e-02  -2.0385742e-02  -1.4458081e-02
   7.0129395e-02   6.9121434e-04   8.8500977e-03   8.8913052e-03   8.9721680e-03   8.8913052e-03   8.8500977e-03   6.9121434e-04
   4.0283203e-03  -5.6178843e-03   8.2397461e-04   1.5895640e-03   2.8686523e-03   1.5895640e-03   8.2397461e-04  -5.6178843e-03
  -1.7309570e-01   1.2152283e-01   8.4289551e-02   7.3789670e-02   7.2387695e-02   7.3789670e-02   8.4289551e-02   1.2152283e-01
  -2.5003052e-01   1.3683373e-01   7.6141357e-02   6.4155035e-02   6.1981201e-02   6.4155035e-02   7.6141357e-02   1.3683373e-01
  -4.0740967e-01   1.4401743e-01   6.9610596e-02   5.7398581e-02   5.5786133e-02   5.7398581e-02   6.9610596e-02   1.4401743e-01
  -1.6857910e-01   1.4140230e-01   4.0588379e-02   3.7735886e-02   3.6987305e-02   3.7735886e-02   4.0588379e-02   1.4140230e-01
  -2.7926636e-01   6.2298856e-02   1.3427734e-03  -3.9492465e-03  -4.9133301e-03  -3.9492465e-03   1.3427734e-03   6.2298856e-02
  -1.5164185e-01   5.3608206e-02   1.0406494e-02   8.4645479e-03   7.4157715e-03   8.4645479e-03   1.0406494e-02   5.3608206e-02
   8.8470459e-02   1.1996430e-02   7.3242188e-04   2.2857963e-03   2.1057129e-03   2.2857963e-03   7.3242188e-04   1.1996430e-02
   3.8940430e-02  -3.4767261e-03  -1.0772705e-02  -8.1809887e-03  -8.4838867e-03  -8.1809887e-03  -1.0772705e-02  -3.4767261e-03
  -3.5607910e-01   2.5714595e-02   4.5471191e-03   1.9343312e-03   1.1596680e-03   1.9343312e-03   4.5471191e-03   2.5714595e-02
  -1.5618896e-01   1.5653785e-02   9.1552734e-04  -1.0053472e-03  -9.1552734e-04  -1.0053472e-03   9.1552734e-04   1.5653785e-02
  -2.5817871e-02  -8.9015592e-03  -8.3618164e-03  -9.5920932e-03  -9.0942383e-03  -9.5920932e-03  -8.3618164e-03  -8.9015592e-03
   1.5740967e-01  -1.7944291e-02  -9.3078613e-03  -7.6294397e-03  -7.0800781e-03  -7.6294397e-03  -9.3078613e-03  -1.7944291e-02
  -6.1645508e-02  -3.5350418e-02  -2.0080566e-02  -2.4647141e-02  -2.5024414e-02  -2.4647141e-02  -2.0080566e-02  -3.5350418e-02
   1.1675720e+00  -9.9200806e-02  -3.3020020e-02  -1.9573608e-02  -1.7547607e-02  -1.9573608e-02  -3.3020020e-02  -9.9200806e-02
  -4.6264648e-02   2.4000036e-01   1.2936401e-01   1.3292444e-01   1.3201904e-01   1.3292444e-01   1.2936401e-01   2.4000036e-01
   5.5389404e-02  -8.8217308e-02  -3.9459229e-02  -4.2642067e-02  -4.1412354e-02  -4.2642067e-02  -3.9459229e-02  -8.8217308e-02
   2.5509644e-01   5.0254360e-03   3.0334473e-02   3.3121537e-02   3.2012939e-02   3.3121537e-02   3.0334473e-02   5.0254360e-03
   3.1433105e-02   4.3612224e-02   2.8198242e-02   2.6089925e-02   2.5451660e-02   2.6089925e-02   2.8198242e-02   4.3612224e-02
   5.7098389e-02   3.6294557e-02   2.8381348e-02   2.7792357e-02   2.5299072e-02   2.7792357e-02   2.8381348e-02   3.6294557e-02
  -6.8054199e-02   2.5064152e-02   4.6691895e-03   1.9744224e-03   1.9531250e-03   1.9744224e-03   4.6691895e-03   2.5064152e-02
   1.6253662e-01  -1.2803953e-02  -7.9040527e-03  -7.5817895e-03  -6.5917969e-03  -7.5817895e-03  -7.9040527e-03  -1.2803953e-02
  -8.2702637e-02   2.4923397e-02   2.2308350e-02   2.1341252e-02   2.1484375e-02   2.1341252e-02   2.2308350e-02   2.4923397e-02
  -1.6009521e-01   1.4573927e-02   1.8310547e-04  -9.6308720e-04  -2.5024414e-03  -9.6308720e-04   1.8310547e-04   1.4573927e-02
   5.0720215e-02  -2.3299786e-02  -1.0070801e-02  -8.1943551e-03  -9.0942383e-03  -8.1943551e-03  -1.0070801e-02  -2.3299786e-02
  -2.3599243e-01  -4.6545069e-02  -5.0933838e-02  -5.0256689e-02  -5.1788330e-02  -5.0256689e-02  -5.0933838e-02  -4.6545069e-02
  -5.4177856e-01  -2.7032673e-02  -1.2368774e-01  -1.3751811e-01  -1.3931274e-01  -1.3751811e-01  -1.2368774e-01  -2.7032673e-02
   6.3854980e-01  -3.1881175e-01  -1.8258667e-01  -1.6745534e-01  -1.6363525e-01  -1.6745534e-01  -1.8258667e-01  -3.1881175e-01
   5.2719116e-01  -2.7309785e-02   2.1667480e-02   3.0910860e-02   3.3843994e-02   3.0910860e-02   2.1667480e-02  -2.7309785e-02
   2.6123047e-02   8.4454054e-02   6.5887451e-02   6.4471727e-02   6.2805176e-02   6.4471727e-02   6.5887451e-02   8.4454054e-02
  -3.7231445e-03   3.9680737e-02   3.2135010e-02   3.2645923e-02   3.3081055e-02   3.2645923e-02   3.2135010e-02   3.9680737e-02
  -9.9914551e-02   2.9568109e-03   1.5838623e-02   1.5170630e-02   1.3427734e-02   1.5170630e-02   1.5838623e-02   2.9568109e-03
  -1.1248779e-01   4.0782456e-02   1.3549805e-02   9.4494774e-03   8.8500977e-03   9.4494774e-03   1.3549805e-02   4.0782456e-02
   1.5524292e-01  -4.8355725e-02  -3.2287598e-02  -3.0013416e-02  -2.9388428e-02  -3.0013416e-02  -3.2287598e-02  -4.8355725e-02
   2.8009033e-01  -2.2627083e-02  -2.6550293e-03   1.3258137e-03   3.4179688e-03   1.3258137e-03  -2.6550293e-03  -2.2627083e-02
   5.8135986e-02   1.2346343e-02   1.1474609e-02   1.3166352e-02   1.3397217e-02   1.3166352e-02   1.1474609e-02   1.2346343e-02
   1.0073853e-01  -2.4680218e-02  -9.2773438e-03  -7.5463442e-03  -7.2326660e-03  -7.5463442e-03  -9.2773438e-03  -2.4680218e-02
   2.8289795e-02   1.1487667e-02   1.8859863e-02   1.9213016e-02   1.9317627e-02   1.9213016e-02   1.8859863e-02   1.1487667e-02
   5.7247925e-01  -1.1387117e-01  -1.0711670e-02   3.5196059e-03   5.0964355e-03   3.5196059e-03  -1.0711670e-02  -1.1387117e-01
   7.2720337e-01  -8.3218244e-02   1.9348145e-02   3.3352521e-02   3.7933350e-02   3.3352521e-02   1.9348145e-02  -8.3218244e-02
   7.5231934e-01  -9.1353334e-02   2.6092529e-02   4.3257631e-02   4.7546387e-02   4.3257631e-02   2.6092529e-02  -9.1353334e-02
   6.4926147e-01  -8.9956340e-02   1.7944336e-02   3.3865032e-02   3.5675049e-02   3.3865032e-02   1.7944336e-02  -8.9956340e-02
   4.0441895e-01  -4.4373795e-02   4.2388916e-02   5.2430435e-02   5.4260254e-02   5.2430435e-02   4.2388916e-02  -4.4373795e-02
   2.7069092e-01   1.8022620e-02   7.3059082e-02   7.8962243e-02   7.9406738e-02   7.8962243e-02   7.3059082e-02   1.8022620e-02
   2.4008179e-01   6.0677247e-03   4.9163818e-02   5.5699853e-02   5.5145264e-02   5.5699853e-02   4.9163818e-02   6.0677247e-03
   1.3293457e-01   1.0617817e-01   1.0018921e-01   1.0164654e-01   1.0040283e-01   1.0164654e-01   1.0018921e-01   1.0617817e-01
  -1.9110107e-01   1.3187775e-01   9.3658447e-02   8.7726738e-02   8.7036133e-02   8.7726738e-02   9.3658447e-02   1.3187775e-01
  -2.8396606e-01   1.4538812e-01   8.4777832e-02   7.6291566e-02   7.5592041e-02   7.6291566e-02   8.4777832e-02   1.4538812e-01
  -3.1347656e-01   1.0688006e-01   5.0537109e-02   4.2228822e-02   3.9672852e-02   4.2228822e-02   5.0537109e-02   1.0688006e-01
  -2.6861572e-01   1.1506042e-01   5.4077148e-02   4.6438605e-02   4.4250488e-02   4.6438605e-02   5.4077148e-02   1.1506042e-01
  -3.2049561e-01   9.1507508e-02   3.6010742e-02   2.7633117e-02   2.7282715e-02   2.7633117e-02   3.6010742e-02   9.1507508e-02
  -6.3107300e-01   6.8358841e-02   1.2634277e-02   4.7002410e-03   3.6315918e-03   4.7002410e-03   1.2634277e-02   6.8358841e-02
  -3.4063721e-01   5.2552623e-02   1.6448975e-02   1.1595327e-02   9.0332031e-03   1.1595327e-02   1.6448975e-02   5.2552623e-02
   6.4605713e-02   5.1147171e-02   1.6723633e-02   1.4160446e-02   1.3031006e-02   1.4160446e-02   1.6723633e-02   5.1147171e-02
  -3.2440186e-02   2.7978349e-02  -4.2724609e-04  -4.1746384e-03  -5.0354004e-03  -4.1746384e-03  -4.2724609e-04   2.7978349e-02
   7.1411133e-02   1.2932112e-02  -2.1362305e-03  -1.3964676e-03  -2.3193359e-03  -1.3964676e-03  -2.1362305e-03   1.2932112e-02
  -1.5524292e-01   5.6976337e-02   3.5278320e-02   3.2073956e-02   3.2562256e-02   3.2073956e-02   3.5278320e-02   5.6976337e-02
  -1.3305664e-02  -2.1608223e-02  -4.5989990e-02  -4.8582206e-02  -4.9255371e-02  -4.8582206e-02  -4.5989990e-02  -2.1608223e-02
   6.4053345e-01  -1.6542335e-01  -5.1116943e-02  -3.6725085e-02  -3.5614014e-02  -3.6725085e-02  -5.1116943e-02  -1.6542335e-01
   6.1544800e-01   1.5913731e-02   7.0556641e-02   8.0521816e-02   8.2061768e-02   8.0521816e-02   7.0556641e-02   1.5913731e-02
   5.6253052e-01  -4.6487439e-02   3.6376953e-02   4.7036755e-02   4.9163818e-02   4.7036755e-02   3.6376953e-02  -4.6487439e-02
  -4.1659546e-01   1.2519352e-01   6.4483643e-02   5.5104327e-02   5.3253174e-02   5.5104327e-02   6.4483643e-02   1.2519352e-01
  -2.9165649e-01  -2.0223356e-03  -2.7618408e-02  -3.1974246e-02  -3.2867432e-02  -3.1974246e-02  -2.7618408e-02  -2.0223356e-03
   1.0366821e-01   1.2645049e-01   8.9660645e-02   8.4975292e-02   8.2733154e-02   8.4975292e-02   8.9660645e-02   1.2645049e-01
  -1.0892639e+00   9.2309441e-02   2.0324707e-02   1.0351691e-02   9.0637207e-03   1.0351691e-02   2.0324707e-02   9.2309441e-02
  -5.0863647e-01   7.1429022e-03  -4.3579102e-02  -5.0905109e-02  -5.1788330e-02  -5.0905109e-02  -4.3579102e-02   7.1429022e-03
   7.8094482e-02  -5.0094636e-02  -4.4616699e-02  -4.2800871e-02  -4.3792725e-02  -4.2800871e-02  -4.4616699e-02  -5.0094636e-02
   5.8700562e-01  -4.7681507e-02  -7.6293945e-04   4.7127573e-03   5.5847168e-03   4.7127573e-03  -7.6293945e-04  -4.7681507e-02
   1.7919922e-01  -1.9940882e-02  -2.2552490e-02  -2.1624059e-02  -2.2155762e-02  -2.1624059e-02  -2.2552490e-02  -1.9940882e-02
   7.8430176e-03  -7.8631270e-03   3.9978027e-03   7.0696700e-03   9.4299316e-03   7.0696700e-03   3.9978027e-03  -7.8631270e-03
   1.4291382e-01  -4.4750967e-04   7.1105957e-03   8.4431151e-03   8.0261230e-03   8.4431151e-03   7.1105957e-03  -4.4750967e-04
  -1.0360718e-01  -6.5504804e-03  -1.7150879e-02  -1.9023250e-02  -1.9195557e-02  -1.9023250e-02  -1.7150879e-02  -6.5504804e-03
  -6.0119629e-02  -7.2643451e-03  -1.0955811e-02  -1.0069639e-02  -1.1230469e-02  -1.0069639e-02  -1.0955811e-02  -7.2643451e-03
  -1.0910034e-01  -1.0574309e-02  -1.7333984e-02  -1.7868074e-02  -1.8585205e-02  -1.7868074e-02  -1.7333984e-02  -1.0574309e-02
   8.6730957e-02  -3.4789994e-02  -2.5177002e-02  -2.4475143e-02  -2.4047852e-02  -2.4475143e-02  -2.5177002e-02  -3.4789994e-02
  -3.6828613e-01   6.5983220e-03  -1.6387939e-02  -1.9598810e-02  -1.9714355e-02  -1.9598810e-02  -1.6387939e-02   6.5983220e-03
   3.7863159e-01   1.4370404e-02   3.8146973e-03   1.6818422e-03   1.8005371e-03   1.6818422e-03   3.8146973e-03   1.4370404e-02
  -6.8237305e-02  -1.6411733e-02  -2.4841309e-02  -2.6251842e-02  -2.7954102e-02  -2.6251842e-02  -2.4841309e-02  -1.6411733e-02
  -3.4573364e-01   6.1357393e-02   2.5817871e-02   2.0917998e-02   2.0660400e-02   2.0917998e-02   2.5817871e-02   6.1357393e-02
   1.2829590e-01   2.5338547e-02   1.9531250e-03   4.7932416e-04   2.4414063e-04   4.7932416e-04   1.9531250e-03   2.5338547e-02
   1.2603760e-02   5.3810021e-04   3.5705566e-03   5.1992045e-03   5.6457520e-03   5.1992045e-03   3.5705566e-03   5.3810021e-04
   1.8646240e-02  -7.6637873e-04   3.9672852e-04   1.1325897e-03   5.7983398e-04   1.1325897e-03   3.9672852e-04  -7.6637873e-04
  -1.4923096e-01   1.7926061e-03  -8.5449219e-04  -1.4874303e-03  -2.0141602e-03  -1.4874303e-03  -8.5449219e-04   1.7926061e-03
   2.9339600e-01  -2.7080000e-02  -1.3122559e-02  -1.0334551e-02  -1.1657715e-02  -1.0334551e-02  -1.3122559e-02  -2.7080000e-02
  -5.1788330e-02  -1.2383367e-02  -1.1901855e-02  -1.1908625e-02  -1.2298584e-02  -1.1908625e-02  -1.1901855e-02  -1.2383367e-02
   2.0538330e-02   6.0604024e-03   1.5808105e-02   1.6461570e-02   1.5594482e-02   1.6461570e-02   1.5808105e-02   6.0604024e-03
  -1.0116577e-01  -5.4756484e-04  -7.9956055e-03  -8.7908141e-03  -8.6975098e-03  -8.7908141e-03  -7.9956055e-03  -5.4756484e-04
   4.1015625e-02  -1.3192269e-02  -1.1779785e-02  -1.1465934e-02  -1.0131836e-02  -1.1465934e-02  -1.1779785e-02  -1.3192269e-02
   1.9293213e-01  -3.7953459e-02  -2.6062012e-02  -2.3020662e-02  -2.3498535e-02  -2.3020662e-02  -2.6062012e-02  -3.7953459e-02
   1.2298584e-01  -4.0587935e-02   3.3874512e-03   2.4409626e-03   2.1972656e-03   2.4409626e-03   3.3874512e-03  -4.0587935e-02
   2.1154785e-01  -8.5508118e-03   9.2163086e-03   1.6912628e-02   1.6723633e-02   1.6912628e-02   9.2163086e-03  -8.5508118e-03
  -4.7241211e-02  -2.4459916e-02  -2.7404785e-02  -2.7481002e-02  -2.6977539e-02  -2.7481002e-02  -2.7404785e-02  -2.4459916e-02
   8.3282471e-01  -2.2431382e-02  -1.1840820e-02  -8.8796530e-03  -7.9956055e-03  -8.8796530e-03  -1.1840820e-02  -2.2431382e-02
   8.1878662e-02   1.1498030e-02   2.2918701e-02   2.3841325e-02   2.4993896e-02   2.3841325e-02   2.2918701e-02   1.1498030e-02
   6.5908813e-01  -3.3472874e-02  -2.3498535e-02  -2.0482204e-02  -2.0782471e-02  -2.0482204e-02  -2.3498535e-02  -3.3472874e-02
  -1.8347168e-01   3.6723182e-02   2.3864746e-02   2.2480919e-02   2.2705078e-02   2.2480919e-02   2.3864746e-02   3.6723182e-02
   9.3255615e-01  -2.6595639e-02  -3.8146973e-03  -1.1753572e-03  -1.9531250e-03  -1.1753572e-03  -3.8146973e-03  -2.6595639e-02
   2.5625610e-01   2.9016282e-02   4.3395996e-02   4.4164871e-02   4.3548584e-02   4.4164871e-02   4.3395996e-02   2.9016282e-02
  -1.4199829e-01   3.5274945e-02   2.2430420e-02   2.2586383e-02   2.2186279e-02   2.2586383e-02   2.2430420e-02   3.5274945e-02
  -7.5683594e-02   2.5959461e-02   2.1545410e-02   2.2075207e-02   2.0507813e-02   2.2075207e-02   2.1545410e-02   2.5959461e-02
   5.3292847e-01  -3.2447728e-01  -1.0266113e-01  -1.1088649e-01  -1.1386108e-01  -1.1088649e-01  -1.0266113e-01  -3.2447728e-01
   1.1610718e+00   1.0245007e-01   4.1229248e-02   7.4612919e-02   7.8125000e-02   7.4612919e-02   4.1229248e-02   1.0245007e-01
  -9.3630981e-01   8.0665927e-02   3.7567139e-02   3.4141201e-02   3.1951904e-02   3.4141201e-02   3.7567139e-02   8.0665927e-02
   4.6966553e-01  -4.7142182e-02  -3.5095215e-03  -1.8690487e-03  -1.8310547e-03  -1.8690487e-03  -3.5095215e-03  -4.7142182e-02
  -5.3549194e-01   4.0717564e-02   2.8686523e-03   3.4718887e-03   3.6315918e-03   3.4718887e-03   2.8686523e-03   4.0717564e-02
   6.4636230e-02   1.7422143e-02   3.0364990e-02   2.9635962e-02   2.9785156e-02   2.9635962e-02   3.0364990e-02   1.7422143e-02
  -3.6965942e-01  -9.1504624e-04  -6.1035156e-03  -7.6909108e-03  -8.1481934e-03  -7.6909108e-03  -6.1035156e-03  -9.1504624e-04
  -1.7123413e-01  -1.4940228e-02  -2.3162842e-02  -2.0032916e-02  -1.8646240e-02  -2.0032916e-02  -2.3162842e-02  -1.4940228e-02
   1.4108276e-01  -2.5306913e-02  -8.9416504e-03  -7.9572471e-03  -5.8898926e-03  -7.9572471e-03  -8.9416504e-03  -2.5306913e-02
  -2.1087646e-01   2.9211629e-02   1.3580322e-02   1.1559855e-02   1.1596680e-02   1.1559855e-02   1.3580322e-02   2.9211629e-02
   7.1838379e-02  -5.8887837e-02  -3.3203125e-02  -3.4373881e-02  -3.5461426e-02  -3.4373881e-02  -3.3203125e-02  -5.8887837e-02
   2.5329590e-03  -8.8888094e-03  -1.6235352e-02  -1.3938339e-02  -1.3519287e-02  -1.3938339e-02  -1.6235352e-02  -8.8888094e-03
   5.1708984e-01  -6.0550168e-02  -1.0220337e-01  -1.1272864e-01  -1.1016846e-01  -1.1272864e-01  -1.0220337e-01  -6.0550168e-02
   5.2536011e-01   9.6932466e-02   1.3754272e-01   1.4501089e-01   1.4486694e-01   1.4501089e-01   1.3754272e-01   9.6932466e-02
  -9.2181396e-01  -2.8411095e-02  -1.5258789e-03   1.7997664e-03  -1.4038086e-03   1.7997664e-03  -1.5258789e-03  -2.8411095e-02
   5.9234619e-02  -7.6195777e-02  -7.8063965e-02  -8.1763207e-02  -8.0841064e-02  -8.1763207e-02  -7.8063965e-02  -7.6195777e-02
  -1.8951416e-02   2.2043886e-03   3.0059814e-02   2.5078326e-02   2.6580811e-02   2.5078326e-02   3.0059814e-02   2.2043886e-03
  -3.3270264e-01   1.8528726e-02   7.9956055e-03   9.1202002e-03   7.2631836e-03   9.1202002e-03   7.9956055e-03   1.8528726e-02
   2.6565552e-01  -4.7419734e-02  -2.6519775e-02  -2.1611027e-02  -2.2552490e-02  -2.1611027e-02  -2.6519775e-02  -4.7419734e-02
   9.5520020e-03  -9.4874372e-03   8.1481934e-03   9.2432966e-03   9.5520020e-03   9.2432966e-03   8.1481934e-03  -9.4874372e-03
  -2.4719238e-02   4.0519322e-02   1.7028809e-02   1.6609584e-02   1.5808105e-02   1.6609584e-02   1.7028809e-02   4.0519322e-02
  -9.0637207e-02   1.2876403e-02   1.9470215e-02   1.9350159e-02   2.0935059e-02   1.9350159e-02   1.9470215e-02   1.2876403e-02
  -1.0455322e-01  -1.1252420e-02  -7.4157715e-03  -8.7060760e-03  -8.4228516e-03  -8.7060760e-03  -7.4157715e-03  -1.1252420e-02
   1.7416382e-01  -8.0844631e-03  -4.4860840e-03  -4.9770603e-03  -4.5471191e-03  -4.9770603e-03  -4.4860840e-03  -8.0844631e-03
   1.5670776e-01   1.1375763e-01   3.3996582e-02   4.8717959e-02   4.7515869e-02   4.8717959e-02   3.3996582e-02   1.1375763e-01
   1.2738037e-01   1.1408141e-01   1.3308716e-01   1.2914368e-01   1.3000488e-01   1.2914368e-01   1.3308716e-01   1.1408141e-01
   1.8991089e-01   3.0045667e-02   6.5856934e-02   6.5047107e-02   6.7535400e-02   6.5047107e-02   6.5856934e-02   3.0045667e-02
   1.3934326e-01   1.2799314e-02   5.8715820e-02   5.6475588e-02   5.6091309e-02   5.6475588e-02   5.8715820e-02   1.2799314e-02
